Temps (s),AccMs.RsolZ,VitMs.RsolZ,DepMs.RsolZ,AccMns.RlgZ,VitMns.RlgZ,DepMns.RlgZ,PtR.RlgZ,Tyre.Defl,NLG.v,NLG.d,NLG.Ftot,NLG.Fhyd,Tyre.FTyre,NLG.FFriJoi,NLG.FGas,NLG.FFriBag,PtB.RlgZ,PtGb.RlgZ,PtGt.RlgZ,NLG.XGb,NLG.XGt,Tyre.Alpha,Tyre.Omega,TR_sl.RsolX,Tyre.Mu,Tyre.Slip,VGR,Total friction,Metering pin Damping factor,Tyre.Omega,Ac Vz,NLG.Pc,Fx ptB (kN) /lg,Fz ptB (kN)/lg,M/y ptB (N.m) /lg,Fx ptB (kN) /sol,Fy ptB (kN) /sol,Fz ptB (kN)/sol,M/x ptB (N.m) /sol,M/y ptB (N.m) /sol,M/z ptB (N.m) /sol,NLG.Pd,NLG.Pg,,Tyre.FSpin,Tyre.Vitx,Tyre.Depx,,,,,,,,,,,,,
0.28450000000000003,1.2819296587393474,1.2764458787602329,-0.19146588963881853,-2.933161769829136,0.5327960439273688,-0.012589181771068504,0.1674108182289315,0.015132528270030754,-0.7242577537761895,0.17595995078262025,4165.177512183081,-5065.522373827313,4229.958689654266,-218.91572553191762,9778.433646586143,-323.977683194694,18.789017665792937,0.4784508674463109,0.8074108182289307,-1580.224837809319,767.9893926980259,-197.65350283602695,212.05073950493147,-78.90964181459893,0.0184042316905396,-0.0031568150412589367,-812.2354451112932,-542.8934087266116,9656.904379982598,2024.9354027101015,1.2764458787602329,23.005130916395707,-812.2354451112932,4151.993596991426,475.2606335642332,-0.07890964181459902,0,4.229958689654265,0,475.2606335642332,0,67.78874648329123,49.80115361760936,0,-77.8491397658084,0.01155191110251347,-0.0008208904171813706,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28500000000000003,1.2055715304189165,1.2770486645254424,-0.1908273653065558,-3.004044506798588,0.5312940216739694,-0.012323534760231519,0.16767646523976848,0.014870917034193992,-0.7263534041245725,0.17559677408055796,4093.68957685011,-5093.533796911059,4156.831139479424,-218.76901817638955,9730.182882649771,-319.3441205411125,18.789017665792937,0.4790796911592102,0.8076764652397677,-1555.9642711549723,757.0817085203936,-196.54556183619624,211.95246672401336,-78.2451297312969,0.018593518075119518,-0.0031892826886997456,-798.8825626345787,-538.113138717502,9654.354455079754,2023.9969667788312,1.2770486645254424,22.609549238141167,-798.8825626345787,4080.0924099327553,467.86517366101657,-0.07824512973129696,0,4.156831139479424,0,467.86517366101657,0,67.63729078185209,49.55541449477946,0,-77.29011492713033,0.011819159763811917,-0.0008149808372994647,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28550000000000003,1.1294243297158488,1.2776133766903004,-0.19018855861821066,-3.0739228480757297,0.5297570602499315,-0.012058656230106553,0.16794134376989345,0.014610062604120455,-0.7284464984667829,0.17523255083132458,4022.4060726041275,-5121.586519381112,4083.9151373722534,-218.62361344630554,9682.169666740128,-314.70170471565564,18.789017665792937,0.47970879293856855,0.8079413437698926,-1531.7110421131551,746.1525694736127,-195.41495595391928,211.8547592460364,-77.57255266806594,0.018786950362832174,-0.0032224614687533745,-785.5584726395424,-533.3253181619611,9651.81954594506,2023.0639290930067,1.2776133766903004,22.21495151836509,-785.5584726395424,4008.40095752033,460.4755157801724,-0.07757255266806601,0,4.083915137372253,0,460.4755157801724,0,67.48716853468171,49.31088519411521,0,-76.72431097183147,0.012070119955142846,-0.0008089457773218932,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28600000000000003,1.05349317621844,1.2781401232784095,-0.18954948855657144,-3.1428119461209767,0.528185654276871,-0.011794563402968116,0.16820543659703188,0.014349981940439599,-0.7305366485636859,0.17486728250704273,3951.3315921213416,-5149.675034366017,4011.2154242961087,-218.47949045842265,9634.393664933452,-310.0510244487651,18.789017665792937,0.4803381540899888,0.808205436597031,-1507.4682354377471,735.2033700960894,-194.26145589021854,211.75762851809128,-76.89279095492346,0.01898468718982914,-0.0032563785917374163,-772.2648653416577,-528.5305149071877,9649.299985551279,2022.1363989642919,1.2781401232784095,21.821365535236794,-772.2648653416577,3936.923755823915,453.0927835893586,-0.0768927909549235,0,4.0112154242961084,0,453.0927835893586,0,67.33835957007722,49.06756401495681,0,-76.15167008127939,0.012304589028869998,-0.0008027934828074582,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28650000000000003,0.9777831132837034,1.2786290148350514,-0.18891017404915392,-3.2107266393886675,0.5265802909571767,-0.011531273257489528,0.16846872674251048,0.014090691763880558,-0.7326234760787435,0.17450097076900337,3880.4706645190754,-5177.793913221933,3938.7366741555893,-218.33662867359354,9586.854549037713,-305.39265643627454,18.789017665792937,0.48096775597350677,0.8084687267425096,-1483.2388480194527,724.2354689434076,-193.08480229439922,211.6610861169441,-76.20668406546429,0.019186893858731943,-0.0032910624114463024,-759.0033790760451,-523.7292851098681,9646.796088038982,2021.2144869426597,1.2786290148350514,21.42881868119537,-759.0033790760451,3865.665261967936,445.71806569688124,-0.07620668406546417,0,3.938736674155589,0,445.71806569688124,0,67.19084401986659,48.825449285835994,0,-75.57212250451815,0.012522521116395626,-0.0007965322222492604,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28700000000000003,0.9022991092925846,1.2790801643896976,-0.18827063396695906,-3.277681456329219,0.5249414502290122,-0.011268802532375022,0.168731197467625,0.013832208558849063,-0.7347066123860917,0.1741336174628103,3820.7577854920046,-5195.22345199528,3866.483494796392,-217.97933295414603,9539.551995402273,-300.72716266257385,18.789017665792937,0.48159758000481434,0.8087311974676241,-1459.0257767595303,713.2501825051057,-191.88470430078036,211.5651437647937,-75.51502430428691,0.019393742706075863,-0.003326542488177678,-745.7755942544246,-518.7064956167198,9624.459175923572,2020.298304966864,1.2790801643896976,21.037337959973314,-745.7755942544246,3794.6298762123106,438.3524108887285,-0.07551502430428685,0,3.866483494796392,0,438.3524108887285,0,66.83010643270185,48.58453935841361,0,-74.98558607537024,0.012724022434892995,-0.000790170211031814,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28750000000000003,0.8383172381413972,1.2794993230087683,-0.1876308843054547,-5.165361929660548,0.5223587692641819,-0.011007623147742932,0.1689923768522571,0.013574997075936401,-0.7377020840087246,0.17376476642080593,3737.683710166321,-5235.852057287195,3794.5857968168684,-217.88361087464187,9492.427767281328,-296.14871289771384,18.789017665792937,0.4822276104314508,0.8089923768522562,-1434.874754577558,702.2708264171722,-190.6181560879417,211.46983468674972,-74.81766803414509,0.019600429800150965,-0.0033619948199229786,-732.6039281603857,-514.0323237723557,9621.113677918825,2019.38817031333,1.2794993230087683,20.58011232063177,-732.6039281603857,3723.9455604638406,431.0088473987741,-0.07481766803414507,0,3.7945857968168686,0,431.0088473987741,0,66.72720551904395,48.344537635378806,0,-74.37551253115895,0.012912060681283748,-0.0007837141806911721,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28800000000000003,0.7502552179643007,1.2798744506177504,-0.18699094708014583,-3.099637626321661,0.520808950451021,-0.010747218672517421,0.16925278132748262,0.01331854872981525,-0.73962133139958,0.17339495575510613,3669.5221293925697,-5261.964533887979,3722.9014166019006,-217.7370611572266,9445.549686657174,-291.46222007698896,18.789017665792937,0.4828578255723761,0.8092527813274817,-1410.7366643670186,691.2720844479891,-189.34209917467345,211.3751636371624,-74.1155144943009,0.019813566599497474,-0.0033985534475981945,-719.4645799190296,-509.19928123421556,9618.98085377811,2018.4841283827586,1.2798744506177504,20.201745887449388,-719.4645799190296,3653.4721547409017,423.67365070553035,-0.07411551449430079,0,3.7229014166019008,0,423.67365070553035,0,66.57655503545526,48.10578953125095,0,-73.76395516120525,0.013085940693320025,-0.0007771712103445121,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2885,0.6775770220675525,1.2802132391287842,-0.18635084046058142,-3.4856194656795196,0.5190661407181812,-0.01048768560215833,0.1695123143978417,0.013062958549962561,-0.7416977826847172,0.17302410686376377,3599.370110597377,-5290.287160466423,3651.45691750922,-217.59957787621184,9398.907664177454,-286.78495078123535,18.789017665792937,0.48348820753407756,0.8095123143978408,-1386.6220281673611,680.2592027128542,-188.04626279769357,211.28114050576355,-73.40923716187264,0.020032266722486626,-0.0034360663331881,-706.362825454507,-504.38452865744716,9616.682661596817,2017.5862736151325,1.2802132391287842,19.812759182093583,-706.362825454507,3583.23570189606,416.3500093648439,-0.07340923716187263,0,3.65145691750922,0,416.3500093648439,0,66.43454694458384,47.86824366138053,0,-73.14695889721354,0.013245768349605069,-0.0007705483261697095,0,0,0,0,0,0,0,0,0,0,0,0,0
0.289,0.6028530976843405,1.2805146656776263,-0.1857105831277426,-3.5000455262538708,0.5173161179550543,-0.010229027543180802,0.16977097245681924,0.01280823008810239,-0.7437446526501077,0.17265223453743872,3529.7941587000428,-5318.278821917969,3580.2532923435815,-217.46206565456401,9352.502779159673,-282.10005580225356,18.789017665792937,0.48411873791938015,0.8097709724568183,-1362.5321917358604,669.2327341296468,-186.7305059755936,211.18777525277574,-72.6994660488172,0.020256803093210936,-0.0034745802904306926,-693.2994576062135,-499.5621214568176,9614.426635952363,2016.6947011235704,1.2805146656776263,19.426744526244033,-693.2994576062135,3513.2370702507064,409.03849213175914,-0.07269946604881727,0,3.5802532923435817,0,409.03849213175914,0,66.29261352108108,47.63190552268642,0,-72.5244859668241,0.01339176689664278,-0.0007638524427213882,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2895,0.5287302004353935,1.280779030777844,-0.1850701936123537,-3.5707942556966827,0.515530720827206,-0.009971262182767199,0.17002873781723285,0.012554380762709066,-0.7457903985782761,0.1722793393381496,3460.4018681700936,-5346.327046739829,3509.2954100485977,-217.32590939623196,9306.334439179738,-277.4106554478856,18.789017665792937,0.4847493984790829,0.8100287378172318,-1338.4697494916916,658.1938809936355,-185.3933300085411,211.09507858777147,-71.98675622866999,0.020487297201566793,-0.003514116158073206,-680.2758684980561,-494.73656484411754,9612.181135642844,2015.8095131769567,1.280779030777844,19.041626829596904,-680.2758684980561,3443.4809583907527,401.74000565196553,-0.07198675622866994,0,3.5092954100485976,0,401.74000565196553,0,66.15205907686034,47.396772097977504,0,-71.89597803375983,0.013524355678005383,-0.0007570902648823855,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0.454803930039074,1.2810064327428634,-0.18442969039598225,-3.631644867506566,0.5137148983934526,-0.009714404733570473,0.17028559526642958,0.012301425555321183,-0.747830168230231,0.1719054242540345,3391.2599363843547,-5374.364927131797,3438.587458377181,-217.19086867214543,9260.402310757132,-272.71679846032623,18.789017665792937,0.4853801710123947,0.8102855952664285,-1314.4369226896174,647.1436632808088,-184.03357027540045,211.00306180263377,-71.27158909803933,0.020723919018084718,-0.003554703090580569,-667.2932594088086,-489.90766713247166,9609.951375195837,2014.9308176048312,1.2810064327428634,18.657762194866304,-667.2932594088086,3373.9714068540907,394.4553337438584,-0.07127158909803916,0,3.438587458377181,0,394.4553337438584,0,66.01265636263855,47.16284168885144,0,-71.26100802401045,0.013644116107817187,-0.000750268206828477,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2905,0.3811432840803832,1.2811970043849037,-0.1837890918937898,-3.6930516064620256,0.5118683725902217,-0.009458470547275362,0.1705415294527247,0.012049379584396891,-0.7498643704640474,0.17153049206880247,3322.3624484534876,-5402.397469262455,3368.133663355037,-217.05696015010824,9214.706018792083,-268.01897732543875,18.789017665792937,0.4860110373839219,0.8105415294527236,-1290.4358088253173,636.0830462920625,-182.65010118583103,210.91173675204084,-70.55436915528539,0.020966853817516843,-0.003596372867498601,-654.3527625332548,-485.075937475547,9607.736767721979,2014.0587276110323,1.2811970043849037,18.275121978312136,-654.3527625332548,3304.712507223195,387.18520768453845,-0.07055436915528537,0,3.3681336633550365,0,387.18520768453845,0,65.87442046245104,46.93011238494078,0,-70.61916615742254,0.013751776659074082,-0.00074339231849894,0,0,0,0,0,0,0,0,0,0,0,0,0
0.291,0.30774236892024925,1.281350875569364,-0.18314841645600513,-3.7533508051475715,0.5099916971876479,-0.009203474698681538,0.1707965253013185,0.011798257695715797,-0.7518925794020428,0.17115454577910144,3253.715119169662,-5430.418191436897,3297.938174786699,-216.92415947103711,9169.245193425844,-263.317580573502,18.789017665792937,0.4866419795222167,0.8107965253013174,-1266.468336205644,625.0129170394649,-181.24185314237124,210.82111582546966,-69.83542203633911,0.02121630620611206,-0.0036391605842387748,-641.455419166179,-480.24174004453914,9605.537638677146,2013.1933615063501,1.281350875569364,17.8937389961016,-641.455419166179,3235.70828971166,379.93029297136985,-0.06983542203633908,0,3.2979381747866983,0,379.93029297136985,0,65.73732776020938,46.6985823025704,0,-69.97006616510092,0.013848196294418054,-0.0007364682203517309,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2915,0.23460726706188947,1.2814681792028948,-0.1825076823664037,-3.8128287054578323,0.508085282834919,-0.008949432057264077,0.17105056794273596,0.01154807453285217,-0.7539145152825294,0.1707775885214602,3185.3217029318066,-5458.422580806939,3228.005085954741,-216.79244931875627,9124.019461516382,-258.6129782320381,18.789017665792937,0.48727297942127545,0.8110505679427349,-1242.5362670288932,613.9340854834684,-179.80778534429544,210.73121193279752,-69.11499291269041,0.021472498583827288,-0.0036831043883065674,-628.6021815454249,-475.40542755079434,9603.354150408644,2012.3348425710315,1.2814681792028948,17.513635522235646,-628.6021815454249,3166.9627428423164,372.6911899495617,-0.06911499291269035,0,3.228005085954741,0,372.6911899495617,0,65.60136127051646,46.468249541343525,0,-69.31333463675045,0.013934349330653807,-0.000729501045686404,0,0,0,0,0,0,0,0,0,0,0,0,0
0.292,0.16174202323362238,1.2815490502145117,-0.18186690784129644,-3.8714517193887636,0.5061495569752247,-0.008696357278776465,0.17130364272122356,0.011298844528905727,-0.755929883541458,0.17039962357968946,3117.186227118747,-5486.40588199389,3158.338431308294,-216.6618115187378,9079.028447194245,-253.90550707185955,18.789017665792937,0.4879040191415338,0.8113036427212225,-1218.6411935485885,602.8472821855936,-178.34686940283618,210.6420384980961,-68.39324538709563,0.021735670855014464,-0.0037282454296765806,-615.7939113629949,-470.5673185905973,9601.186478185453,2011.4832989955187,1.2815490502145117,17.134835116819293,-615.7939113629949,3098.479811362626,365.4684325846045,-0.06839324538709571,0,3.1583384313082927,0,365.4684325846045,0,65.46650318590085,46.23911218697276,0,-68.64860459165979,0.014011311099800774,-0.0007224953901365036,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2925,0.08915094719999216,1.2815936256881117,-0.18122611102845237,-3.9292392078560474,0.5041849373712967,-0.008444264810090817,0.17155573518990921,0.01105058191126812,-0.7579384014173814,0.17002065437898078,3049.312620113143,-5514.363465637927,3088.9421877954196,-216.53222834856632,9034.271770963203,-249.19547223367883,18.789017665792937,0.48853508081092817,0.8115557351899081,-1194.7845364050627,591.7531570434218,-176.85807417716003,210.5536094610075,-67.67026084901187,0.022006080220652625,-0.003774627825154824,-603.0313793616409,-465.7277005822451,9599.03478152487,2010.6388638935885,1.2815936256881117,16.757360650440074,-603.0313793616409,3030.2633976687443,358.262487951411,-0.06767026084901193,0,3.088942187795419,0,358.262487951411,0,65.33273611414694,46.01116830669968,0,-67.97550958158423,0.014080244401040278,-0.0007154552679359834,0,0,0,0,0,0,0,0,0,0,0,0,0
0.293,0.016838230102105136,1.2816020448031629,-0.1805853100060508,-3.986201179047915,0.5021918367817727,-0.008193168891699932,0.1718068311083001,0.010803300704087027,-0.7599397932166813,0.16964068448237243,2981.70477569865,-5542.2907646233225,3019.8202755518855,-216.40368230589087,8989.749049097825,-244.48314636678907,18.789017665792937,0.4891661466259274,0.811806831108299,-1170.9675435675172,580.6522783124145,-175.34035274124162,210.4659392846369,-66.94603827215509,0.022284001205966728,-0.003822298663116077,-590.3152652551026,-460.88682867267994,9596.89920957657,2009.8016753777213,1.2816020448031629,16.381234642050757,-590.3152652551026,2962.317362518979,351.07375599336353,-0.06694603827215508,0,3.019820275551885,0,351.07375599336353,0,65.2000428599383,45.78441594622671,0,-67.29367866220099,0.014142386676091578,-0.0007083840745979377,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2935,-0.055191989149654966,1.281574448808588,-0.1799445227816465,-4.042348880474113,0.5001706623415356,-0.007943083560529163,0.17205691643947088,0.01055701473103543,-0.761933790907509,0.16925971758691868,2914.366542973032,-5570.183283953033,2950.9765586752583,-216.27615613932414,8945.459893039846,-239.76876937611496,18.789017665792937,0.4897971988525519,0.8120569164394698,-1147.1912900995142,569.5451320281985,-173.79263080408748,210.37904296923486,-66.22049442650889,0.022569725865573594,-0.0038713080386918682,-577.6461580713157,-456.0449255154391,9594.779900727173,2008.9718766897588,1.281574448808588,16.00647920297061,-577.6461580713157,2894.645525759313,343.9025696051415,-0.06622049442650893,0,2.950976558675258,0,343.9025696051415,0,65.06840645470373,45.558853126642845,0,-66.60273196503432,0.014199037881887085,-0.0007012845556569941,0,0,0,0,0,0,0,0,0,0,0,0,0
0.294,-0.12693563421506004,1.2815109809914806,-0.17930376729115075,-4.097692968676863,0.49812181585719717,-0.007694022652600565,0.17230597734739947,0.010311737617935107,-0.7639201337934933,0.16887775752002193,2847.301729056668,-5598.036597824517,2882.414845958239,-216.14963283396455,8901.403908842589,-235.05254824775756,18.789017665792937,0.4904282198273773,0.8123059773473984,-1123.456678647264,558.4321217818375,-172.21379626680982,210.29293607110145,-65.49346447303311,0.0228635641515201,-0.003921709116898817,-565.0245568654265,-451.2021810817221,9592.676983186597,2008.1496163814243,1.2815109809914806,15.633116049584523,-565.0245568654265,2827.2516669423267,336.7491950033423,-0.0654934644730331,0,2.8824148459582384,0,336.7491950033423,0,64.93781014359041,45.33447784159415,0,-65.90227674186012,0.01425154905097104,-0.0006941587811315086,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2945,-0.19838868840123727,1.28141178664728,-0.17866306139782712,-4.1522438323365805,0.4960456939410289,-0.0074459998056300505,0.17255400019436998,0.010067482795314386,-0.7658985683504378,0.1684948082358467,2780.514099441178,-5625.846348929651,2814.1388916036276,-216.02409560508792,8857.580696653515,-230.33465702925992,18.789017665792937,0.491059191958523,0.812554000194369,-1099.7644405943124,547.3135688232633,-170.6026896165527,210.20763472629318,-64.76470290506879,0.02316584442799992,-0.00397355822092623,-552.4508717710492,-446.35875263434787,9590.590575389184,2007.3350485407068,1.28141178664728,15.261166504343091,-552.4508717710492,2760.139525867829,329.6138323606231,-0.06476470290506876,0,2.8141388916036276,0,329.6138323606231,0,64.80823738013154,45.11128805464834,0,-65.19190376167377,0.014301311544594695,-0.0006870081253592112,0,0,0,0,0,0,0,0,0,0,0,0,0
0.295,-0.2695471941120521,1.281277013050224,-0.17802242289130202,-4.206011536947244,0.49394268817255527,-0.0071990284615437725,0.17280097153845625,0.009824263500886388,-0.7678688480356293,0.16811087381182888,2714.007378660786,-5653.608247331519,2746.1523959170613,-215.89952789056676,8813.989850234795,-225.61523693545183,18.789017665792937,0.4916900977266271,0.8128009715384552,-1076.1151378094578,536.1897124592525,-168.95809491575199,210.1231556788353,-64.0338847969562,0.023476914121688668,-0.004026914943685878,-539.9254253502053,-441.5147648260186,9588.520786414025,2006.52833306127,1.281277013050224,14.890651499222116,-539.9254253502053,2693.312803048247,322.4966166736581,-0.06403388479695615,0,2.7461523959170613,0,322.4966166736581,0,64.6796718196896,44.88928169685315,0,-64.47118396401443,0.014349747013415546,-0.0006798332518525034,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2955,-0.34040725191037985,1.2811068094242688,-0.17738186948658988,-4.2590058381692115,0.4918131852534707,-0.006953121868917037,0.173046878131083,0.00958209278195074,-0.7698307331042826,0.16772595844527674,2647.7852508133565,-5681.318069398985,2678.459005978357,-215.775913343724,8770.630956520403,-220.894396567217,18.789017665792937,0.49232091968580594,0.8130468781310819,-1052.509164910005,525.0607107096941,-167.27873118336746,210.0395163132436,-63.300607317435166,0.023797140499762913,-0.004081842281262935,-527.4484542003108,-436.670309910941,9586.46771638812,2005.7296359530105,1.2811068094242688,14.52159157906127,-527.4484542003108,2626.775160106975,315.3976188333214,-0.06330060731743527,0,2.678459005978356,0,315.3976188333214,0,64.55209731328853,44.66845666448065,0,-63.73966528812227,0.014398298087480551,-0.0006726341028087631,0,0,0,0,0,0,0,0,0,0,0,0,0
0.296,-0.4109650196884923,1.2809013269144245,-0.17674141882313266,-4.311236183917117,0.4896575671615121,-0.006708293085336281,0.17329170691466375,0.009340983497719862,-0.7717839904274381,0.16734006645006302,2581.8513600253004,-5708.971656720173,2611.0623162917727,-215.65323582633087,8727.50359520838,-216.172212226086,18.789017665792937,0.49295164046460044,0.8132917069146627,-1028.9467519567595,513.9266411826898,-165.563243995934,209.95673469124563,-62.56439146295549,0.0241269115704937,-0.004138406787391715,-515.0201107740697,-431.8254480524169,9584.431456878267,2004.939129692722,1.2809013269144245,14.154006905197258,-515.0201107740697,2560.530220117769,308.3168468634521,-0.06256439146295549,0,2.6110623162917728,0,308.3168468634521,0,64.42549790156069,44.44881081695041,0,-62.996869610220045,0.014448419821344432,-0.0006654098928980909,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2965,-0.4812167118578379,1.2806607185584955,-0.17610108846385342,-4.362711719671172,0.4874762113016765,-0.006464554979685443,0.1735354450203146,0.009100948321570407,-0.7737283933129152,0.16695320225340657,2516.209310852704,-5736.564915017036,2543.96586941535,-215.53147940182194,8684.607338386797,-211.44872830694996,18.789017665792937,0.4935822427669077,0.8135354450203135,-1005.4279674924466,502.78750212628717,-163.81019716029607,209.8748295926655,-61.82468396403971,0.02446663710367277,-0.004196678748485895,-502.6404653661594,-426.9802077087719,9582.412091270486,2004.1569936145145,1.2806607185584955,13.787917259265464,-502.6404653661594,2494.58156789349,301.254247292895,-0.06182468396403965,0,2.5439658694153504,0,301.254247292895,0,64.29985780887795,44.23034197492503,0,-62.24228973111476,0.01450157192230825,-0.0006581591069369368,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297,-0.55115859857409,1.2803851392592085,-0.1754608958942238,-4.413441294583133,0.48526949065438496,-0.00622192023435825,0.17377807976564177,0.008861999743222077,-0.7756637213296992,0.16656537039274172,2450.8626686292014,-5764.093813067217,2477.1731565699506,-215.4106283287394,8641.941750192183,-206.7239577501344,18.789017665792937,0.49421270937289974,0.8137780797656406,-981.9527218314654,491.64321361235153,-162.01806432834792,209.79382056050133,-61.08085931626373,0.02481674977016755,-0.004256732379102495,-490.30950821911387,-422.1345860788738,9580.409695136977,2003.3834143402735,1.2803851392592085,13.423342047130014,-490.30950821911387,2428.932750233212,294.209706624205,-0.06108085931626374,0,2.47717315656995,0,294.209706624205,0,64.17516143767944,44.01304791856996,0,-61.47538636397255,0.014559211790306132,-0.0006508795010417837,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2975,-0.6207870049955557,1.2800747457567108,-0.17482085852134546,-4.463433468813416,0.48303777391997826,-0.005980401347398261,0.17401959865260178,0.008624150070844966,-0.7775897601363615,0.16617657551267354,2385.8149597691063,-5791.554381641934,2410.687618228317,-215.29066705443094,8599.506386498846,-201.99788253320352,18.789017665792937,0.4948430231399279,0.8140195986526007,-958.5207705055504,480.4936188059713,-160.18522043805953,209.7137279502823,-60.3322218862168,0.025177706401698887,-0.004318646038027253,-478.0271516995791,-417.28854958763446,9578.424336589946,2002.6185862509842,1.2800747457567108,13.060300302888233,-478.0271516995791,2363.5872761366422,287.1830528613087,-0.060332221886216814,0,2.410687618228317,0,287.1830528613087,0,64.05139336301876,43.79692638597165,0,-60.695585077963344,0.014622788397286392,-0.0006435681068431405,0,0,0,0,0,0,0,0,0,0,0,0,0
0.298,-0.6900983105747943,1.2797296966014233,-0.17418099367304474,-4.512696522105823,0.48078142565892534,-0.005740010634568798,0.17425998936543124,0.008387411433098374,-0.779506301314117,0.16578682236201647,2321.0696720347096,-5818.942712469506,2344.5126446849786,-215.17158020902738,8557.300794638059,-197.2704541821632,18.789017665792937,0.4954731670034144,0.8142599893654301,-935.1317177674447,469.33848527210483,-158.30993287540613,209.6345729838446,-59.57800804193167,0.025549989373553354,-0.004382502465446544,-465.79323249533985,-412.4420343911906,9576.45607662227,2001.862712000254,1.2797296966014233,12.698810692892327,-465.79323249533985,2298.548616995416,280.17405705764565,-0.05957800804193164,0,2.3445126446849787,0,280.17405705764565,0,63.928538327356854,43.58197507170723,0,-59.90227315786267,0.014693737032328328,-0.0006362212383269764,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2985,-0.7590889483835767,1.2793501521272315,-0.17354131859698113,-4.5612384636576735,0.4785008064270965,-0.0055007602313552496,0.1744992397686448,0.008151795781102394,-0.7814131422051487,0.1653961157909139,2256.6302547764735,-5846.254957234247,2278.651576607362,-215.0533525997245,8515.324513145257,-192.54159428106792,18.789017665792937,0.49610312397773054,0.8144992397686437,-911.7850200524407,458.1775062695697,-156.39035225885172,209.5563778077152,-58.81738825669749,0.02593410811439627,-0.004448389041920458,-453.607513782871,-407.5949468807924,9574.50496943459,2001.116003071838,1.2793501521272315,12.338891519726793,-453.607513782871,2233.8202067705174,273.18243484567046,-0.05881738825669754,0,2.278651576607362,0,273.18243484567046,0,63.806581235623796,43.368191625556946,0,-59.09479634277485,0.014773474936479618,-0.0006288345008587366,0,0,0,0,0,0,0,0,0,0,0,0,0
0.299,-0.827755404470984,1.278936274424996,-0.17290185045976864,-4.609067043283176,0.47619627290545496,-0.005262662094902522,0.17473733790509752,0.007917314890345972,-0.7833100857568298,0.1650044607480355,2192.500119156259,-5873.487326620906,2213.10770556915,-214.93596920540043,8473.577071534528,-187.81119495855629,18.789017665792937,0.49673287715706166,0.8147373379050964,-888.4799892962657,447.01030198129826,-154.42450275276894,209.4791655563388,-58.049469134850014,0.026330600748741335,-0.004516398070110006,-441.4696873149674,-402.74716416395677,9572.57106274842,2000.3786803834096,1.278936274424996,11.98056072608367,-441.4696873149674,2169.4054421657584,266.20784790825786,-0.05804946913484997,0,2.2131077055691497,0,266.20784790825786,0,63.68550715058032,43.1555736513557,0,-58.27245540930428,0.014863397848590709,-0.0006214028019344413,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2995,-0.8960942172537154,1.2784882273163691,-0.17226260634611046,-4.656189763985442,0.47386817802346226,-0.005025728005890791,0.17497427199410925,0.007683980362534343,-0.7851969403725322,0.1646118622778492,2128.6826383618695,-5900.636089415775,2147.8842745666866,-214.81941517159578,8432.057990098343,-183.07911932937665,18.789017665792937,0.49736240971625967,0.8149742719941081,-865.2157960064985,435.83642062863055,-152.41027181839289,209.40296042042962,-57.27329530803053,0.026740035878919353,-0.004586627080432136,-429.379375377868,-397.89853450097246,9570.65439810503,1999.6509749392733,1.2784882273163691,11.623835898465249,-429.379375377868,2105.3076828070552,259.24990535229847,-0.05727329530803064,0,2.147884274566686,0,259.24990535229847,0,63.56530128850522,42.94411870597322,0,-57.434502565679864,0.014964877480466971,-0.0006139203631942079,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,-0.9641019769388655,1.2780061763278996,-0.1716236032579465,-4.702613895756637,0.47151687107558393,-0.004789969570352999,0.17521003042964706,0.007451803627378684,-0.7870735197696186,0.1642183255179644,2065.181147824014,-5927.697571674571,2082.9844785192386,-214.70367580588749,8390.766779731883,-178.34520186858225,18.789017665792937,0.49799170491168226,0.8152100304296459,-841.9914719838308,424.655339416461,-150.34539931176332,209.32778772077373,-56.487851150490734,0.02716301451473278,-0.004659179162046789,-417.3361325673698,-393.04887767446974,9568.755011149871,1998.9331285351254,1.2780061763278996,11.268734270656928,-417.3361325673698,2041.5302514372336,252.30816494466785,-0.05648785115049077,0,2.0829844785192386,0,252.30816494466785,0,63.445949015239364,42.733824298418945,0,-56.580137623981166,0.015079259936580727,-0.0006063807332259175,0,0,0,0,0,0,0,0,0,0,0,0,0
